event_id,entity_type,entity_id,event_type,timestamp,actor_id,field,old_value,new_value,source_system
EVT_0420265,invoice,INV_0420102,received,2025-09-15T08:30:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420266,invoice,INV_0420103,received,2025-01-19T08:46:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420267,invoice,INV_0420104,received,2026-06-02T08:20:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420268,invoice,INV_0420105,received,2025-02-06T08:02:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420269,invoice,INV_0420106,received,2025-06-26T08:07:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420270,invoice,INV_0420107,received,2025-11-09T08:41:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420271,invoice,INV_0420108,received,2025-07-15T08:51:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420272,invoice,INV_0420109,received,2025-08-20T08:15:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420273,invoice,INV_0420110,received,2026-04-03T08:35:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420274,invoice,INV_0420111,received,2025-03-24T08:35:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420275,invoice,INV_0420112,received,2025-05-20T08:14:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420276,invoice,INV_0420113,received,2025-11-28T08:40:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420277,invoice,INV_0420114,received,2025-09-21T08:40:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420278,invoice,INV_0420115,received,2025-06-15T08:25:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420279,invoice,INV_0420116,received,2025-03-20T08:39:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420280,invoice,INV_0420117,received,2026-03-31T08:28:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420281,invoice,INV_0420118,received,2025-02-04T08:24:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420282,invoice,INV_0420119,received,2025-06-21T08:13:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420283,invoice,INV_0420120,received,2025-08-31T08:48:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420284,invoice,INV_0420121,received,2026-03-09T08:36:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420285,invoice,INV_0420122,received,2026-03-16T08:11:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420286,invoice,INV_0420123,received,2025-05-13T08:12:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420287,invoice,INV_0420124,received,2026-05-08T08:16:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420288,invoice,INV_0420125,received,2025-02-20T08:33:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420289,invoice,INV_0420126,received,2026-01-05T08:20:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420290,invoice,INV_0420127,received,2026-02-19T08:39:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420291,invoice,INV_0420128,received,2026-03-17T08:07:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420292,invoice,INV_0420129,received,2025-02-22T08:54:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420293,invoice,INV_0420130,received,2026-01-22T08:11:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420294,invoice,INV_0420131,received,2026-01-02T08:45:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420295,invoice,INV_0420132,received,2026-02-18T08:58:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420296,invoice,INV_0420133,received,2025-06-04T08:05:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420297,invoice,INV_0420134,received,2026-05-25T08:20:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420298,invoice,INV_0420135,received,2025-01-23T08:19:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420299,invoice,INV_0420136,received,2025-09-27T08:23:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420300,invoice,INV_0420137,received,2025-04-26T08:32:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420301,invoice,INV_0420138,received,2025-07-17T08:38:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420302,invoice,INV_0420139,received,2025-06-12T08:24:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420303,invoice,INV_0420140,received,2026-04-20T08:31:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420304,invoice,INV_0420141,received,2025-03-29T08:44:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420305,invoice,INV_0420142,received,2025-12-26T08:59:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420306,invoice,INV_0420143,received,2025-10-22T08:10:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420307,invoice,INV_0420144,received,2026-04-16T08:08:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420308,invoice,INV_0420145,received,2025-10-21T08:53:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420309,invoice,INV_0420146,received,2025-10-19T08:03:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420310,invoice,INV_0420147,received,2025-04-29T08:00:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420311,invoice,INV_0420148,received,2025-12-10T08:12:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420312,invoice,INV_0420149,received,2026-06-03T08:35:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420313,invoice,INV_0420150,received,2026-05-22T08:50:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420314,invoice,INV_0420151,received,2025-10-13T08:32:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420315,invoice,INV_0420152,received_recurring,2026-06-14T08:52:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420316,invoice,INV_0420153,received,2025-02-17T08:48:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420317,invoice,INV_0420154,received,2025-02-04T08:51:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420318,invoice,INV_0420155,received,2026-03-19T08:22:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420319,invoice,INV_0420156,received,2025-06-23T08:48:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420320,invoice,INV_0420157,received,2025-10-14T08:31:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420321,invoice,INV_0420158,received,2026-03-03T08:44:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420322,invoice,INV_0420159,received,2026-05-18T08:40:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420323,invoice,INV_0420160,received,2025-03-09T08:50:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420324,invoice,INV_0420161,received,2025-02-19T08:27:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420325,invoice,INV_0420162,received,2025-05-21T08:10:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420326,invoice,INV_0420163,received_recurring,2025-03-26T08:44:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420327,invoice,INV_0420164,received,2025-04-08T08:43:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420328,invoice,INV_0420165,received,2025-12-18T08:20:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420329,invoice,INV_0420166,received,2026-02-01T08:13:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420330,invoice,INV_0420167,received,2026-03-02T08:46:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420331,invoice,INV_0420168,received,2025-11-23T08:18:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420332,invoice,INV_0420169,received,2025-11-06T08:31:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420333,invoice,INV_0420170,received,2025-03-14T08:01:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420334,invoice,INV_0420171,received,2025-08-09T08:40:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420335,invoice,INV_0420172,received,2025-10-15T08:37:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420336,invoice,INV_0420173,received,2025-03-09T08:29:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420337,invoice,INV_0420174,received,2025-07-04T08:16:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420338,invoice,INV_0420175,received,2025-10-07T08:40:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420339,invoice,INV_0420176,received_recurring,2026-03-01T08:03:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420340,invoice,INV_0420177,received,2026-01-12T08:54:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420341,invoice,INV_0420178,received,2026-05-02T08:58:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420342,invoice,INV_0420179,received,2025-03-24T08:04:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420343,invoice,INV_0420180,received,2025-11-17T08:47:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420344,invoice,INV_0420181,received,2026-05-26T08:56:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420345,invoice,INV_0420182,received_recurring,2025-03-24T08:24:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420346,invoice,INV_0420183,received,2025-04-21T08:26:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420347,invoice,INV_0420184,received,2025-03-28T08:27:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420348,invoice,INV_0420185,received,2025-10-27T08:08:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420349,invoice,INV_0420186,received,2025-06-10T08:28:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420350,invoice,INV_0420187,received,2025-05-05T08:09:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420351,invoice,INV_0420188,received_recurring,2026-03-31T08:32:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420352,invoice,INV_0420189,received_recurring,2025-09-09T08:01:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420353,invoice,INV_0420190,received,2025-09-14T08:08:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420354,invoice,INV_0420191,received,2025-03-31T08:51:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420355,invoice,INV_0420192,received,2025-12-09T08:11:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420356,invoice,INV_0420193,received,2025-10-13T08:30:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420357,invoice,INV_0420194,received_recurring,2025-12-06T08:26:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420358,invoice,INV_0420195,received,2025-09-16T08:17:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420359,invoice,INV_0420196,received,2025-08-17T08:14:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420360,invoice,INV_0420197,received,2025-09-05T08:11:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420361,invoice,INV_0420198,received,2026-01-04T08:31:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420362,invoice,INV_0420199,received_recurring,2025-03-07T08:14:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420363,invoice,INV_0420200,received_recurring,2025-04-27T08:58:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420364,invoice,INV_0420201,received,2025-12-16T08:49:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420365,invoice,INV_0420202,received_recurring,2025-06-02T08:23:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420366,invoice,INV_0420203,received,2025-04-19T08:20:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420367,invoice,INV_0420204,received,2026-01-02T08:11:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420368,invoice,INV_0420205,received,2026-02-08T08:09:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420369,invoice,INV_0420206,received,2025-12-24T08:13:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420370,invoice,INV_0420207,received,2025-09-21T08:56:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420371,invoice,INV_0420208,received,2025-12-26T08:18:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420372,invoice,INV_0420209,received_recurring,2025-12-17T08:21:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420373,invoice,INV_0420210,received,2025-03-23T08:10:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420374,invoice,INV_0420211,received,2025-03-01T08:59:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420375,invoice,INV_0420212,received,2025-10-19T08:09:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420376,invoice,INV_0420213,received_recurring,2026-06-10T08:18:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420377,invoice,INV_0420214,received,2026-05-07T08:30:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420378,invoice,INV_0420215,received,2026-02-15T08:02:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420379,invoice,INV_0420216,received,2025-08-25T08:22:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420380,invoice,INV_0420217,received,2025-08-21T08:25:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420381,invoice,INV_0420218,received,2026-06-04T08:27:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420382,invoice,INV_0420219,received,2025-06-01T08:50:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420383,invoice,INV_0420220,received,2026-03-06T08:59:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420384,invoice,INV_0420221,received_recurring,2025-04-17T08:55:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420385,invoice,INV_0420222,received,2026-03-01T08:38:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420386,invoice,INV_0420223,received,2026-02-12T08:01:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420387,invoice,INV_0420224,received,2025-11-17T08:17:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420388,invoice,INV_0420225,received,2025-04-06T08:55:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420389,invoice,INV_0420226,received,2025-06-13T08:53:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420390,invoice,INV_0420227,received_recurring,2026-04-14T08:58:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420391,invoice,INV_0420228,received,2026-01-17T08:28:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420392,invoice,INV_0420229,received,2025-12-26T08:54:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420393,invoice,INV_0420230,received,2025-08-20T08:00:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420394,invoice,INV_0420231,received,2025-06-30T08:54:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420395,invoice,INV_0420232,received,2026-04-28T08:53:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420396,invoice,INV_0420233,received,2025-10-22T08:20:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420397,invoice,INV_0420234,received,2025-11-07T08:08:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420398,invoice,INV_0420235,received,2025-10-31T08:21:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420399,invoice,INV_0420236,received,2026-05-06T08:08:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420400,invoice,INV_0420237,received,2025-07-09T08:26:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420401,invoice,INV_0420238,received,2025-09-25T08:32:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420402,invoice,INV_0420239,received_recurring,2026-01-28T08:26:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420403,invoice,INV_0420240,received_recurring,2025-09-07T08:21:00,SYSTEM-AP-INGEST,,,,ERP
EVT_0420404,invoice,INV_0420001,approval_completed,2025-06-08T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420405,invoice,INV_0420002,approval_completed,2026-05-09T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420406,invoice,INV_0420003,approval_completed,2025-11-16T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420407,invoice,INV_0420004,approval_completed,2026-01-17T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420408,invoice,INV_0420005,approval_completed,2025-06-19T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420409,invoice,INV_0420006,approval_completed,2025-06-05T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420410,invoice,INV_0420007,approval_completed,2025-09-29T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420411,invoice,INV_0420008,approval_completed,2025-02-19T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420412,invoice,INV_0420009,approval_completed,2025-03-30T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420413,invoice,INV_0420010,approval_completed,2025-10-05T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420414,invoice,INV_0420011,approval_completed,2025-04-04T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420415,invoice,INV_0420012,approval_completed,2026-03-09T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420416,invoice,INV_0420013,approval_completed,2025-10-18T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420417,invoice,INV_0420014,approval_completed,2025-06-03T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420418,invoice,INV_0420015,approval_completed,2025-01-28T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420419,invoice,INV_0420016,approval_completed,2025-01-22T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420420,invoice,INV_0420017,approval_completed,2026-05-28T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420421,invoice,INV_0420018,approval_completed,2026-05-16T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420422,invoice,INV_0420019,approval_completed,2025-03-11T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420423,invoice,INV_0420020,approval_completed,2025-04-04T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420424,invoice,INV_0420021,approval_completed,2026-01-29T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420425,invoice,INV_0420022,approval_completed,2025-10-26T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420426,invoice,INV_0420023,approval_completed,2025-08-07T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420427,invoice,INV_0420024,approval_completed,2025-07-14T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420428,invoice,INV_0420025,approval_completed,2025-09-15T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420429,invoice,INV_0420026,approval_completed,2025-05-12T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420430,invoice,INV_0420027,approval_completed,2025-09-14T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420431,invoice,INV_0420028,approval_completed,2026-01-20T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420432,invoice,INV_0420029,approval_completed,2025-11-20T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420433,invoice,INV_0420030,approval_completed,2025-10-10T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420434,invoice,INV_0420031,approval_completed,2025-06-22T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420435,invoice,INV_0420032,approval_completed,2025-08-09T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420436,invoice,INV_0420033,approval_completed,2026-01-08T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420437,invoice,INV_0420034,approval_completed,2025-04-16T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420438,invoice,INV_0420035,approval_completed,2026-01-11T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420439,invoice,INV_0420036,approval_completed,2025-08-26T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420440,invoice,INV_0420037,approval_completed,2026-04-14T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420441,invoice,INV_0420038,approval_completed,2026-03-25T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420442,invoice,INV_0420039,approval_completed,2026-05-21T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420443,invoice,INV_0420040,approval_completed,2026-05-19T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420444,invoice,INV_0420041,approval_completed,2026-01-30T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420445,invoice,INV_0420042,approval_completed,2025-12-05T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420446,invoice,INV_0420043,approval_completed,2026-03-27T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420447,invoice,INV_0420044,approval_completed,2026-01-04T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420448,invoice,INV_0420045,approval_completed,2026-01-02T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420449,invoice,INV_0420046,approval_completed,2025-12-16T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420450,invoice,INV_0420047,approval_completed,2025-10-07T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420451,invoice,INV_0420048,approval_completed,2025-05-13T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420452,invoice,INV_0420049,approval_completed,2025-04-02T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420453,invoice,INV_0420050,approval_completed,2025-06-22T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420454,invoice,INV_0420051,approval_completed,2025-09-09T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420455,invoice,INV_0420052,approval_completed,2026-02-26T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420456,invoice,INV_0420053,approval_completed,2025-03-18T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420457,invoice,INV_0420054,approval_completed,2026-04-11T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420458,invoice,INV_0420055,approval_completed,2026-03-02T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420459,invoice,INV_0420056,approval_completed,2025-05-30T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420460,invoice,INV_0420057,approval_completed,2025-05-11T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420461,invoice,INV_0420058,approval_completed,2025-11-01T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420462,invoice,INV_0420059,approval_completed,2026-05-04T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420463,invoice,INV_0420060,approval_completed,2026-05-26T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420464,invoice,INV_0420061,approval_completed,2026-05-06T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420465,invoice,INV_0420062,approval_completed,2025-10-21T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420466,invoice,INV_0420063,approval_completed,2026-04-15T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420467,invoice,INV_0420064,approval_completed,2026-03-02T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420468,invoice,INV_0420065,approval_completed,2025-09-06T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420469,invoice,INV_0420066,approval_completed,2026-03-03T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420470,invoice,INV_0420067,approval_completed,2026-06-16T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420471,invoice,INV_0420068,approval_completed,2026-02-03T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420472,invoice,INV_0420069,approval_completed,2025-02-13T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420473,invoice,INV_0420070,approval_completed,2025-03-23T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420474,invoice,INV_0420071,approval_completed,2025-04-22T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420475,invoice,INV_0420072,approval_completed,2025-05-16T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420476,invoice,INV_0420073,approval_completed,2025-04-11T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420477,invoice,INV_0420074,approval_completed,2025-11-05T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420478,invoice,INV_0420075,approval_completed,2025-07-24T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420479,invoice,INV_0420076,approval_completed,2025-06-01T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420480,invoice,INV_0420077,approval_completed,2025-10-08T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420481,invoice,INV_0420078,approval_completed,2026-05-31T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420482,invoice,INV_0420079,approval_completed,2026-03-24T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420483,invoice,INV_0420080,approval_completed,2025-07-21T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420484,invoice,INV_0420081,approval_completed,2026-03-15T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420485,invoice,INV_0420082,approval_completed,2025-10-02T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420486,invoice,INV_0420083,approval_completed,2026-06-08T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420487,invoice,INV_0420084,approval_completed,2025-09-15T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420488,invoice,INV_0420085,approval_completed,2025-05-10T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420489,invoice,INV_0420086,approval_completed,2025-04-03T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420490,invoice,INV_0420087,approval_completed,2026-04-08T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
EVT_0420491,invoice,INV_0420088,approval_completed,2025-12-06T17:00:00,SYSTEM-WORKFLOW,status,received,approved,ERP-Workflow
