case_id,actual,rules_prediction,rules_status,ml_prediction,ml_probability,tier,hop_count,failure_type,exact_partition,binary_partition,ml_error_category,ml_secondary_causes,rules_error_category
RCA_000584,F06_INVOICE_PAID_TWICE,F06_INVOICE_PAID_TWICE,ANOMALY,F06_INVOICE_PAID_TWICE,0.9995507365236993,3,2,F06_INVOICE_PAID_TWICE,both_correct,both_correct,,,
RCA_000586,F06_INVOICE_PAID_TWICE,F06_INVOICE_PAID_TWICE,ANOMALY,F06_INVOICE_PAID_TWICE,0.9989747028252467,3,2,F06_INVOICE_PAID_TWICE,both_correct,both_correct,,,
RCA_000594,F06_INVOICE_PAID_TWICE,F06_INVOICE_PAID_TWICE,ANOMALY,F06_INVOICE_PAID_TWICE,0.9991834328665222,3,2,F06_INVOICE_PAID_TWICE,both_correct,both_correct,,,
RCA_000603,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,ANOMALY,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,0.9997249687389563,3,2,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,both_correct,both_correct,,,
RCA_000604,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,ANOMALY,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,0.9989247813104627,3,2,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,both_correct,both_correct,,,
RCA_000610,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,ANOMALY,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,0.9987027757947804,3,2,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,both_correct,both_correct,,,
RCA_000615,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,ANOMALY,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,0.9961342505045206,3,2,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,both_correct,both_correct,,,
RCA_000629,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,ANOMALY,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,0.9974916303758885,3,2,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,both_correct,both_correct,,,
RCA_000630,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,ANOMALY,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,0.9997049929827984,3,2,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,both_correct,both_correct,,,
RCA_000635,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,ANOMALY,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,0.9961772849543934,3,2,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,both_correct,both_correct,,,
RCA_000639,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,ANOMALY,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,0.998697665297118,3,2,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,both_correct,both_correct,,,
RCA_000666,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,ANOMALY,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,0.999444779602231,3,2,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,both_correct,both_correct,,,
RCA_000669,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,ANOMALY,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,0.9997263764483219,3,2,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,both_correct,both_correct,,,
RCA_000674,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,ANOMALY,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,0.9991282288553075,3,2,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,both_correct,both_correct,,,
RCA_000676,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,ANOMALY,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,0.9995061862286805,3,2,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,both_correct,both_correct,,,
RCA_000682,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,ANOMALY,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,0.9995157081114933,3,2,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,both_correct,both_correct,,,
RCA_000685,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,ANOMALY,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,0.9979597719752962,3,2,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,both_correct,both_correct,,,
RCA_000688,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,ANOMALY,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,0.9989068982928726,3,2,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,both_correct,both_correct,,,
RCA_000689,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,ANOMALY,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,0.9993574897375765,3,2,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,both_correct,both_correct,,,
RCA_000692,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,ANOMALY,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,0.9976575718538966,3,2,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,both_correct,both_correct,,,
RCA_000695,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,ANOMALY,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,0.999362297491517,3,2,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,both_correct,both_correct,,,
RCA_000709,F08_APPROVAL_WORKFLOW_FAILURE,F08_APPROVAL_WORKFLOW_FAILURE,ANOMALY,F08_APPROVAL_WORKFLOW_FAILURE,0.959696333393941,3,4,F08_APPROVAL_WORKFLOW_FAILURE,both_correct,both_correct,,,
RCA_000721,F08_APPROVAL_WORKFLOW_FAILURE,F08_APPROVAL_WORKFLOW_FAILURE,ANOMALY,F08_APPROVAL_WORKFLOW_FAILURE,0.6869223758610531,3,4,F08_APPROVAL_WORKFLOW_FAILURE,both_correct,both_correct,,,
RCA_000728,F08_APPROVAL_WORKFLOW_FAILURE,F08_APPROVAL_WORKFLOW_FAILURE,ANOMALY,F08_APPROVAL_WORKFLOW_FAILURE,0.9985280944771427,3,4,F08_APPROVAL_WORKFLOW_FAILURE,both_correct,both_correct,,,
RCA_000733,F08_APPROVAL_WORKFLOW_FAILURE,F08_APPROVAL_WORKFLOW_FAILURE,ANOMALY,F08_APPROVAL_WORKFLOW_FAILURE,0.9985253739831215,3,4,F08_APPROVAL_WORKFLOW_FAILURE,both_correct,both_correct,,,
RCA_000735,F08_APPROVAL_WORKFLOW_FAILURE,F08_APPROVAL_WORKFLOW_FAILURE,ANOMALY,F08_APPROVAL_WORKFLOW_FAILURE,0.9992299626856933,3,4,F08_APPROVAL_WORKFLOW_FAILURE,both_correct,both_correct,,,
RCA_000736,F08_APPROVAL_WORKFLOW_FAILURE,F08_APPROVAL_WORKFLOW_FAILURE,ANOMALY,F08_APPROVAL_WORKFLOW_FAILURE,0.997018193726772,3,4,F08_APPROVAL_WORKFLOW_FAILURE,both_correct,both_correct,,,
RCA_000738,F08_APPROVAL_WORKFLOW_FAILURE,F08_APPROVAL_WORKFLOW_FAILURE,ANOMALY,F08_APPROVAL_WORKFLOW_FAILURE,0.9837388352338071,3,4,F08_APPROVAL_WORKFLOW_FAILURE,both_correct,both_correct,,,
RCA_000741,F08_APPROVAL_WORKFLOW_FAILURE,F08_APPROVAL_WORKFLOW_FAILURE,ANOMALY,F08_APPROVAL_WORKFLOW_FAILURE,0.9601679722465373,3,4,F08_APPROVAL_WORKFLOW_FAILURE,both_correct,both_correct,,,
RCA_000752,F08_APPROVAL_WORKFLOW_FAILURE,F08_APPROVAL_WORKFLOW_FAILURE,ANOMALY,F08_APPROVAL_WORKFLOW_FAILURE,0.706578163448572,3,4,F08_APPROVAL_WORKFLOW_FAILURE,both_correct,both_correct,,,
RCA_000758,F08_APPROVAL_WORKFLOW_FAILURE,F08_APPROVAL_WORKFLOW_FAILURE,ANOMALY,F08_APPROVAL_WORKFLOW_FAILURE,0.9981806236520095,3,4,F08_APPROVAL_WORKFLOW_FAILURE,both_correct,both_correct,,,
RCA_000760,F08_APPROVAL_WORKFLOW_FAILURE,F08_APPROVAL_WORKFLOW_FAILURE,ANOMALY,F08_APPROVAL_WORKFLOW_FAILURE,0.9833273047275153,3,4,F08_APPROVAL_WORKFLOW_FAILURE,both_correct,both_correct,,,
RCA_000762,F08_APPROVAL_WORKFLOW_FAILURE,F08_APPROVAL_WORKFLOW_FAILURE,ANOMALY,F08_APPROVAL_WORKFLOW_FAILURE,0.9782739548304806,3,4,F08_APPROVAL_WORKFLOW_FAILURE,both_correct,both_correct,,,
RCA_000766,F08_APPROVAL_WORKFLOW_FAILURE,F08_APPROVAL_WORKFLOW_FAILURE,ANOMALY,NO_FAILURE,0.7403700838232308,3,4,F08_APPROVAL_WORKFLOW_FAILURE,rules_only_correct,rules_only_correct,RELATIONAL_COMPLEXITY,CLASS_CONFUSION,
RCA_000767,F08_APPROVAL_WORKFLOW_FAILURE,F08_APPROVAL_WORKFLOW_FAILURE,ANOMALY,F08_APPROVAL_WORKFLOW_FAILURE,0.9614773189781484,3,4,F08_APPROVAL_WORKFLOW_FAILURE,both_correct,both_correct,,,
RCA_000772,F08_APPROVAL_WORKFLOW_FAILURE,F08_APPROVAL_WORKFLOW_FAILURE,ANOMALY,F08_APPROVAL_WORKFLOW_FAILURE,0.992861220773273,3,4,F08_APPROVAL_WORKFLOW_FAILURE,both_correct,both_correct,,,
RCA_000774,F08_APPROVAL_WORKFLOW_FAILURE,F08_APPROVAL_WORKFLOW_FAILURE,ANOMALY,F08_APPROVAL_WORKFLOW_FAILURE,0.9996142177851416,3,4,F08_APPROVAL_WORKFLOW_FAILURE,both_correct,both_correct,,,
RCA_000776,F08_APPROVAL_WORKFLOW_FAILURE,F08_APPROVAL_WORKFLOW_FAILURE,ANOMALY,F08_APPROVAL_WORKFLOW_FAILURE,0.9978550071700337,3,4,F08_APPROVAL_WORKFLOW_FAILURE,both_correct,both_correct,,,
RCA_000780,F08_APPROVAL_WORKFLOW_FAILURE,F08_APPROVAL_WORKFLOW_FAILURE,ANOMALY,F08_APPROVAL_WORKFLOW_FAILURE,0.9640430378547725,3,4,F08_APPROVAL_WORKFLOW_FAILURE,both_correct,both_correct,,,
RCA_000783,F08_APPROVAL_WORKFLOW_FAILURE,F08_APPROVAL_WORKFLOW_FAILURE,ANOMALY,F08_APPROVAL_WORKFLOW_FAILURE,0.9696766788369905,3,4,F08_APPROVAL_WORKFLOW_FAILURE,both_correct,both_correct,,,
RCA_000784,F08_APPROVAL_WORKFLOW_FAILURE,F08_APPROVAL_WORKFLOW_FAILURE,ANOMALY,NO_FAILURE,0.8112376970299416,3,4,F08_APPROVAL_WORKFLOW_FAILURE,rules_only_correct,rules_only_correct,RELATIONAL_COMPLEXITY,CLASS_CONFUSION,
RCA_000788,F08_APPROVAL_WORKFLOW_FAILURE,F08_APPROVAL_WORKFLOW_FAILURE,ANOMALY,F08_APPROVAL_WORKFLOW_FAILURE,0.9069452365421629,3,4,F08_APPROVAL_WORKFLOW_FAILURE,both_correct,both_correct,,,
RCA_000794,F08_APPROVAL_WORKFLOW_FAILURE,F08_APPROVAL_WORKFLOW_FAILURE,ANOMALY,F08_APPROVAL_WORKFLOW_FAILURE,0.9887438547199812,3,4,F08_APPROVAL_WORKFLOW_FAILURE,both_correct,both_correct,,,
RCA_000812,F09_GL_POSTING_MISMATCH,F09_GL_POSTING_MISMATCH,ANOMALY,F09_GL_POSTING_MISMATCH,0.9980194167220734,2,1,F09_GL_POSTING_MISMATCH,both_correct,both_correct,,,
RCA_000813,F09_GL_POSTING_MISMATCH,F09_GL_POSTING_MISMATCH,ANOMALY,F09_GL_POSTING_MISMATCH,0.9994176130003327,2,1,F09_GL_POSTING_MISMATCH,both_correct,both_correct,,,
RCA_000830,F09_GL_POSTING_MISMATCH,F09_GL_POSTING_MISMATCH,ANOMALY,NO_FAILURE,0.4359885238692024,2,1,F09_GL_POSTING_MISMATCH,rules_only_correct,rules_only_correct,AMBIGUOUS_CASE,CLASS_CONFUSION,
RCA_000831,F09_GL_POSTING_MISMATCH,F09_GL_POSTING_MISMATCH,ANOMALY,NO_FAILURE,0.8198241513152494,2,1,F09_GL_POSTING_MISMATCH,rules_only_correct,rules_only_correct,CLASS_CONFUSION,,
RCA_000834,F09_GL_POSTING_MISMATCH,F09_GL_POSTING_MISMATCH,ANOMALY,F09_GL_POSTING_MISMATCH,0.9891001304218755,2,1,F09_GL_POSTING_MISMATCH,both_correct,both_correct,,,
RCA_000835,F09_GL_POSTING_MISMATCH,F09_GL_POSTING_MISMATCH,ANOMALY,F09_GL_POSTING_MISMATCH,0.9989339070943868,2,1,F09_GL_POSTING_MISMATCH,both_correct,both_correct,,,
RCA_000839,F09_GL_POSTING_MISMATCH,F09_GL_POSTING_MISMATCH,ANOMALY,F09_GL_POSTING_MISMATCH,0.875076192567303,2,1,F09_GL_POSTING_MISMATCH,both_correct,both_correct,,,
RCA_000840,F09_GL_POSTING_MISMATCH,F09_GL_POSTING_MISMATCH,ANOMALY,F09_GL_POSTING_MISMATCH,0.9982957962793136,2,1,F09_GL_POSTING_MISMATCH,both_correct,both_correct,,,
RCA_000851,F09_GL_POSTING_MISMATCH,F09_GL_POSTING_MISMATCH,ANOMALY,F09_GL_POSTING_MISMATCH,0.6235928770669197,2,1,F09_GL_POSTING_MISMATCH,both_correct,both_correct,,,
RCA_000852,F09_GL_POSTING_MISMATCH,F09_GL_POSTING_MISMATCH,ANOMALY,NO_FAILURE,0.5061342701403966,2,1,F09_GL_POSTING_MISMATCH,rules_only_correct,rules_only_correct,CLASS_CONFUSION,,
RCA_000865,F09_GL_POSTING_MISMATCH,F09_GL_POSTING_MISMATCH,ANOMALY,F09_GL_POSTING_MISMATCH,0.9975244633921744,2,1,F09_GL_POSTING_MISMATCH,both_correct,both_correct,,,
RCA_000866,F09_GL_POSTING_MISMATCH,F09_GL_POSTING_MISMATCH,ANOMALY,F09_GL_POSTING_MISMATCH,0.9983751686260729,2,1,F09_GL_POSTING_MISMATCH,both_correct,both_correct,,,
RCA_000867,F09_GL_POSTING_MISMATCH,F09_GL_POSTING_MISMATCH,ANOMALY,F09_GL_POSTING_MISMATCH,0.932386050732774,2,1,F09_GL_POSTING_MISMATCH,both_correct,both_correct,,,
RCA_000868,F09_GL_POSTING_MISMATCH,F09_GL_POSTING_MISMATCH,ANOMALY,F09_GL_POSTING_MISMATCH,0.954972840418668,2,1,F09_GL_POSTING_MISMATCH,both_correct,both_correct,,,
RCA_000880,F09_GL_POSTING_MISMATCH,F09_GL_POSTING_MISMATCH,ANOMALY,F09_GL_POSTING_MISMATCH,0.9226482211514185,2,1,F09_GL_POSTING_MISMATCH,both_correct,both_correct,,,
RCA_000882,F09_GL_POSTING_MISMATCH,F09_GL_POSTING_MISMATCH,ANOMALY,F09_GL_POSTING_MISMATCH,0.9718593159833566,2,1,F09_GL_POSTING_MISMATCH,both_correct,both_correct,,,
RCA_000883,F09_GL_POSTING_MISMATCH,F09_GL_POSTING_MISMATCH,ANOMALY,F09_GL_POSTING_MISMATCH,0.995038069196936,2,1,F09_GL_POSTING_MISMATCH,both_correct,both_correct,,,
RCA_000902,F10_WRONG_ACCOUNTING_PERIOD,F10_WRONG_ACCOUNTING_PERIOD,ANOMALY,F10_WRONG_ACCOUNTING_PERIOD,0.9995694933218207,2,1,F10_WRONG_ACCOUNTING_PERIOD,both_correct,both_correct,,,
RCA_000910,F10_WRONG_ACCOUNTING_PERIOD,F10_WRONG_ACCOUNTING_PERIOD,ANOMALY,F10_WRONG_ACCOUNTING_PERIOD,0.9995651525043433,2,1,F10_WRONG_ACCOUNTING_PERIOD,both_correct,both_correct,,,
RCA_000915,F10_WRONG_ACCOUNTING_PERIOD,F10_WRONG_ACCOUNTING_PERIOD,ANOMALY,F10_WRONG_ACCOUNTING_PERIOD,0.999716439736184,2,1,F10_WRONG_ACCOUNTING_PERIOD,both_correct,both_correct,,,
RCA_000925,F10_WRONG_ACCOUNTING_PERIOD,F10_WRONG_ACCOUNTING_PERIOD,ANOMALY,F10_WRONG_ACCOUNTING_PERIOD,0.9995579043503342,2,1,F10_WRONG_ACCOUNTING_PERIOD,both_correct,both_correct,,,
RCA_000926,F10_WRONG_ACCOUNTING_PERIOD,F10_WRONG_ACCOUNTING_PERIOD,ANOMALY,F10_WRONG_ACCOUNTING_PERIOD,0.9995462133533634,2,1,F10_WRONG_ACCOUNTING_PERIOD,both_correct,both_correct,,,
RCA_000928,F10_WRONG_ACCOUNTING_PERIOD,F10_WRONG_ACCOUNTING_PERIOD,ANOMALY,F10_WRONG_ACCOUNTING_PERIOD,0.9997297442427677,2,1,F10_WRONG_ACCOUNTING_PERIOD,both_correct,both_correct,,,
RCA_000931,F10_WRONG_ACCOUNTING_PERIOD,F10_WRONG_ACCOUNTING_PERIOD,ANOMALY,F10_WRONG_ACCOUNTING_PERIOD,0.9993034736147929,2,1,F10_WRONG_ACCOUNTING_PERIOD,both_correct,both_correct,,,
RCA_000941,F10_WRONG_ACCOUNTING_PERIOD,F10_WRONG_ACCOUNTING_PERIOD,ANOMALY,F10_WRONG_ACCOUNTING_PERIOD,0.9994049010751715,2,1,F10_WRONG_ACCOUNTING_PERIOD,both_correct,both_correct,,,
RCA_000945,F10_WRONG_ACCOUNTING_PERIOD,F10_WRONG_ACCOUNTING_PERIOD,ANOMALY,F10_WRONG_ACCOUNTING_PERIOD,0.999630597505098,2,1,F10_WRONG_ACCOUNTING_PERIOD,both_correct,both_correct,,,
RCA_000946,F10_WRONG_ACCOUNTING_PERIOD,F10_WRONG_ACCOUNTING_PERIOD,ANOMALY,F10_WRONG_ACCOUNTING_PERIOD,0.9992278206754497,2,1,F10_WRONG_ACCOUNTING_PERIOD,both_correct,both_correct,,,
RCA_000948,F10_WRONG_ACCOUNTING_PERIOD,F10_WRONG_ACCOUNTING_PERIOD,ANOMALY,F10_WRONG_ACCOUNTING_PERIOD,0.9994284686769918,2,1,F10_WRONG_ACCOUNTING_PERIOD,both_correct,both_correct,,,
RCA_000955,F10_WRONG_ACCOUNTING_PERIOD,F10_WRONG_ACCOUNTING_PERIOD,ANOMALY,F10_WRONG_ACCOUNTING_PERIOD,0.9990685435999332,2,1,F10_WRONG_ACCOUNTING_PERIOD,both_correct,both_correct,,,
RCA_000964,F10_WRONG_ACCOUNTING_PERIOD,F10_WRONG_ACCOUNTING_PERIOD,ANOMALY,F10_WRONG_ACCOUNTING_PERIOD,0.9989761905378299,2,1,F10_WRONG_ACCOUNTING_PERIOD,both_correct,both_correct,,,
RCA_000965,F10_WRONG_ACCOUNTING_PERIOD,F10_WRONG_ACCOUNTING_PERIOD,ANOMALY,F10_WRONG_ACCOUNTING_PERIOD,0.9996181231198624,2,1,F10_WRONG_ACCOUNTING_PERIOD,both_correct,both_correct,,,
RCA_000975,F10_WRONG_ACCOUNTING_PERIOD,F10_WRONG_ACCOUNTING_PERIOD,ANOMALY,F10_WRONG_ACCOUNTING_PERIOD,0.9994887722718846,2,1,F10_WRONG_ACCOUNTING_PERIOD,both_correct,both_correct,,,
RCA_000980,F10_WRONG_ACCOUNTING_PERIOD,F10_WRONG_ACCOUNTING_PERIOD,ANOMALY,F10_WRONG_ACCOUNTING_PERIOD,0.999696668787277,2,1,F10_WRONG_ACCOUNTING_PERIOD,both_correct,both_correct,,,
RCA_000984,F10_WRONG_ACCOUNTING_PERIOD,F10_WRONG_ACCOUNTING_PERIOD,ANOMALY,F10_WRONG_ACCOUNTING_PERIOD,0.9997752942842595,2,1,F10_WRONG_ACCOUNTING_PERIOD,both_correct,both_correct,,,
RCA_000986,F10_WRONG_ACCOUNTING_PERIOD,F10_WRONG_ACCOUNTING_PERIOD,ANOMALY,F10_WRONG_ACCOUNTING_PERIOD,0.9995942407603752,2,1,F10_WRONG_ACCOUNTING_PERIOD,both_correct,both_correct,,,
RCA_000989,F10_WRONG_ACCOUNTING_PERIOD,F10_WRONG_ACCOUNTING_PERIOD,ANOMALY,F10_WRONG_ACCOUNTING_PERIOD,0.9997395612609148,2,1,F10_WRONG_ACCOUNTING_PERIOD,both_correct,both_correct,,,
RCA_000994,F10_WRONG_ACCOUNTING_PERIOD,F10_WRONG_ACCOUNTING_PERIOD,ANOMALY,F10_WRONG_ACCOUNTING_PERIOD,0.9989663357512699,2,1,F10_WRONG_ACCOUNTING_PERIOD,both_correct,both_correct,,,
RCA_001006,F11_VENDOR_MASTER_CHANGE_CONFLICT,F11_VENDOR_MASTER_CHANGE_CONFLICT,ANOMALY,F11_VENDOR_MASTER_CHANGE_CONFLICT,0.9997566370713493,3,2,F11_VENDOR_MASTER_CHANGE_CONFLICT,both_correct,both_correct,,,
RCA_001010,F11_VENDOR_MASTER_CHANGE_CONFLICT,F11_VENDOR_MASTER_CHANGE_CONFLICT,ANOMALY,F11_VENDOR_MASTER_CHANGE_CONFLICT,0.9987935348247396,3,2,F11_VENDOR_MASTER_CHANGE_CONFLICT,both_correct,both_correct,,,
RCA_001013,F11_VENDOR_MASTER_CHANGE_CONFLICT,F11_VENDOR_MASTER_CHANGE_CONFLICT,ANOMALY,F11_VENDOR_MASTER_CHANGE_CONFLICT,0.9996435667774415,3,2,F11_VENDOR_MASTER_CHANGE_CONFLICT,both_correct,both_correct,,,
RCA_001020,F11_VENDOR_MASTER_CHANGE_CONFLICT,F11_VENDOR_MASTER_CHANGE_CONFLICT,ANOMALY,F11_VENDOR_MASTER_CHANGE_CONFLICT,0.997195459290963,3,2,F11_VENDOR_MASTER_CHANGE_CONFLICT,both_correct,both_correct,,,
RCA_001024,F11_VENDOR_MASTER_CHANGE_CONFLICT,F11_VENDOR_MASTER_CHANGE_CONFLICT,ANOMALY,F11_VENDOR_MASTER_CHANGE_CONFLICT,0.9992829972988057,3,2,F11_VENDOR_MASTER_CHANGE_CONFLICT,both_correct,both_correct,,,
RCA_001030,F11_VENDOR_MASTER_CHANGE_CONFLICT,F11_VENDOR_MASTER_CHANGE_CONFLICT,ANOMALY,F11_VENDOR_MASTER_CHANGE_CONFLICT,0.9996710782798734,3,2,F11_VENDOR_MASTER_CHANGE_CONFLICT,both_correct,both_correct,,,
RCA_001036,F11_VENDOR_MASTER_CHANGE_CONFLICT,F11_VENDOR_MASTER_CHANGE_CONFLICT,ANOMALY,F11_VENDOR_MASTER_CHANGE_CONFLICT,0.9997984630484472,3,2,F11_VENDOR_MASTER_CHANGE_CONFLICT,both_correct,both_correct,,,
RCA_001038,F11_VENDOR_MASTER_CHANGE_CONFLICT,F11_VENDOR_MASTER_CHANGE_CONFLICT,ANOMALY,F11_VENDOR_MASTER_CHANGE_CONFLICT,0.9995123737654962,3,2,F11_VENDOR_MASTER_CHANGE_CONFLICT,both_correct,both_correct,,,
RCA_001040,F11_VENDOR_MASTER_CHANGE_CONFLICT,F11_VENDOR_MASTER_CHANGE_CONFLICT,ANOMALY,F11_VENDOR_MASTER_CHANGE_CONFLICT,0.9993013639351872,3,2,F11_VENDOR_MASTER_CHANGE_CONFLICT,both_correct,both_correct,,,
RCA_001042,F11_VENDOR_MASTER_CHANGE_CONFLICT,F11_VENDOR_MASTER_CHANGE_CONFLICT,ANOMALY,F11_VENDOR_MASTER_CHANGE_CONFLICT,0.9997137402315741,3,2,F11_VENDOR_MASTER_CHANGE_CONFLICT,both_correct,both_correct,,,
RCA_001044,F11_VENDOR_MASTER_CHANGE_CONFLICT,F11_VENDOR_MASTER_CHANGE_CONFLICT,ANOMALY,F11_VENDOR_MASTER_CHANGE_CONFLICT,0.9997498870639189,3,2,F11_VENDOR_MASTER_CHANGE_CONFLICT,both_correct,both_correct,,,
RCA_001045,F11_VENDOR_MASTER_CHANGE_CONFLICT,F11_VENDOR_MASTER_CHANGE_CONFLICT,ANOMALY,F11_VENDOR_MASTER_CHANGE_CONFLICT,0.9997118908804081,3,2,F11_VENDOR_MASTER_CHANGE_CONFLICT,both_correct,both_correct,,,
RCA_001047,F11_VENDOR_MASTER_CHANGE_CONFLICT,F11_VENDOR_MASTER_CHANGE_CONFLICT,ANOMALY,F11_VENDOR_MASTER_CHANGE_CONFLICT,0.9997919670225132,3,2,F11_VENDOR_MASTER_CHANGE_CONFLICT,both_correct,both_correct,,,
RCA_001049,F11_VENDOR_MASTER_CHANGE_CONFLICT,F11_VENDOR_MASTER_CHANGE_CONFLICT,ANOMALY,F11_VENDOR_MASTER_CHANGE_CONFLICT,0.9992202799682971,3,2,F11_VENDOR_MASTER_CHANGE_CONFLICT,both_correct,both_correct,,,
RCA_001057,F11_VENDOR_MASTER_CHANGE_CONFLICT,F11_VENDOR_MASTER_CHANGE_CONFLICT,ANOMALY,F11_VENDOR_MASTER_CHANGE_CONFLICT,0.9996566452092001,3,2,F11_VENDOR_MASTER_CHANGE_CONFLICT,both_correct,both_correct,,,
RCA_001059,F11_VENDOR_MASTER_CHANGE_CONFLICT,F11_VENDOR_MASTER_CHANGE_CONFLICT,ANOMALY,F11_VENDOR_MASTER_CHANGE_CONFLICT,0.9989122176829474,3,2,F11_VENDOR_MASTER_CHANGE_CONFLICT,both_correct,both_correct,,,
RCA_001069,F11_VENDOR_MASTER_CHANGE_CONFLICT,F11_VENDOR_MASTER_CHANGE_CONFLICT,ANOMALY,F11_VENDOR_MASTER_CHANGE_CONFLICT,0.9984726199124481,3,2,F11_VENDOR_MASTER_CHANGE_CONFLICT,both_correct,both_correct,,,
RCA_001073,F11_VENDOR_MASTER_CHANGE_CONFLICT,F11_VENDOR_MASTER_CHANGE_CONFLICT,ANOMALY,F11_VENDOR_MASTER_CHANGE_CONFLICT,0.99680980274863,3,2,F11_VENDOR_MASTER_CHANGE_CONFLICT,both_correct,both_correct,,,
RCA_001077,F11_VENDOR_MASTER_CHANGE_CONFLICT,F11_VENDOR_MASTER_CHANGE_CONFLICT,ANOMALY,F11_VENDOR_MASTER_CHANGE_CONFLICT,0.9996685960183741,3,2,F11_VENDOR_MASTER_CHANGE_CONFLICT,both_correct,both_correct,,,
RCA_001078,F11_VENDOR_MASTER_CHANGE_CONFLICT,F11_VENDOR_MASTER_CHANGE_CONFLICT,ANOMALY,F11_VENDOR_MASTER_CHANGE_CONFLICT,0.9995178061854335,3,2,F11_VENDOR_MASTER_CHANGE_CONFLICT,both_correct,both_correct,,,
